Dry,RH, IT, udef1, WDIR, WSPEED, udef2, udef3
11.0,62,0,331,220,6.7,0.0
11.0,62,0,313,220,6.7,0.0
11.0,62,0,331,210,6.7,0.0
11.0,62,0,331,220,6.2,0.0
12.0,54,0,335,220,7.7,0.0
10.0,71,0,328,220,6.2,0.0
11.0,62,0,331,220,6.7,0.0
11.0,66,0,332,230,6.2,0.0
12.0,67,0,338,240,8.8,0.0
11.0,71,0,333,250,8.8,0.0
11.0,71,0,333,240,8.2,0.0
9.0,81,0,324,280,9.3,0.0
9.0,71,13,322,280,6.2,0.0
8.0,76,58,317,270,8.8,0.0
8.0,71,187,299,290,7.7,0.0
8.0,66,241,297,280,7.7,0.0
8.0,61,256,296,290,6.7,0.0
9.0,57,227,301,300,6.7,0.0
9.0,49,162,299,280,7.2,0.0
8.0,48,78,289,280,6.7,0.0
7.0,56,6,286,280,4.6,0.0
4.0,64,0,277,260,4.1,0.0
2.0,73,0,271,250,3.6,0.0
3.0,68,0,273,260,3.6,0.0
2.0,73,0,271,250,4.1,0.0
2.0,73,0,271,250,3.6,0.0
2.0,73,0,271,250,3.6,0.0
3.0,74,0,276,240,4.1,0.0
2.0,73,0,271,250,4.6,0.0
1.0,72,0,267,250,3.6,0.0
